RUN	test.scala.basic.PerformanceSimulation	performancesimulation	1595958974385	 	3.3.1
REQUEST	229		GET /io	1595958988033	1595959008045	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	11		GET /io	1595958988036	1595959008072	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	15		GET /io	1595958988038	1595959008073	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	23		GET /io	1595958988039	1595959008073	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	39		GET /io	1595958988040	1595959008074	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	63		GET /io	1595958988041	1595959008074	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	79		GET /io	1595958988042	1595959008074	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	103		GET /io	1595958988047	1595959008074	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	135		GET /io	1595958988053	1595959008074	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	151		GET /io	1595958988054	1595959008075	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	167		GET /io	1595958988055	1595959008075	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	183		GET /io	1595958988056	1595959008075	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	127		GET /io	1595958988056	1595959008075	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	191		GET /io	1595958988057	1595959008075	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	458		GET /io	1595958988094	1595959008119	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	474		GET /io	1595958988097	1595959008120	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	490		GET /io	1595958988099	1595959008120	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	506		GET /io	1595958988100	1595959008120	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	530		GET /io	1595958988102	1595959008121	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	538		GET /io	1595958988103	1595959008121	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	578		GET /io	1595958988106	1595959008121	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	586		GET /io	1595958988107	1595959008122	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	610		GET /io	1595958988109	1595959008122	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	2		GET /io	1595958988110	1595959008122	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	412		GET /io	1595958997957	1595959008329	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	364		GET /io	1595958997956	1595959008330	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	340		GET /io	1595958997956	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	802		GET /io	1595958997947	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	786		GET /io	1595958997947	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	316		GET /io	1595958997956	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	778		GET /io	1595958997946	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	276		GET /io	1595958997955	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	762		GET /io	1595958997946	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	252		GET /io	1595958997950	1595959008331	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	682		GET /io	1595958997945	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	228		GET /io	1595958997949	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	746		GET /io	1595958997945	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	148		GET /io	1595958997947	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	706		GET /io	1595958997944	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	140		GET /io	1595958997947	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	690		GET /io	1595958997944	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	92		GET /io	1595958997945	1595959008332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	84		GET /io	1595958997945	1595959008333	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	674		GET /io	1595958997944	1595959008333	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	642		GET /io	1595958997943	1595959008333	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	60		GET /io	1595958997944	1595959008333	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	610		GET /io	1595959008122	1595959008333	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	20		GET /io	1595958997943	1595959008333	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	586		GET /io	1595959008122	1595959008334	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	530		GET /io	1595959008121	1595959008335	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	98		GET /io	1595959007959	1595959008335	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	66		GET /io	1595959007959	1595959008335	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	58		GET /io	1595959007959	1595959008336	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	10		GET /io	1595959007953	1595959008336	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	412		GET /io	1595959008330	1595959008338	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	364		GET /io	1595959008330	1595959008338	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	340		GET /io	1595959008331	1595959008339	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	316		GET /io	1595959008331	1595959008339	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	276		GET /io	1595959008331	1595959008339	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	252		GET /io	1595959008332	1595959008340	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	228		GET /io	1595959008332	1595959008340	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	148		GET /io	1595959008332	1595959008340	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	140		GET /io	1595959008332	1595959008341	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	802		GET /io	1595959008331	1595959008341	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	92		GET /io	1595959008332	1595959008341	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	786		GET /io	1595959008331	1595959008341	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	84		GET /io	1595959008333	1595959008341	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	778		GET /io	1595959008331	1595959008341	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	60		GET /io	1595959008333	1595959008342	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	762		GET /io	1595959008332	1595959008342	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	682		GET /io	1595959008332	1595959008344	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	20		GET /io	1595959008333	1595959008344	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	746		GET /io	1595959008332	1595959008344	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	706		GET /io	1595959008332	1595959008345	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	690		GET /io	1595959008332	1595959008345	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	674		GET /io	1595959008333	1595959008346	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	642		GET /io	1595959008333	1595959008346	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	610		GET /io	1595959008333	1595959008346	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	586		GET /io	1595959008334	1595959008348	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	530		GET /io	1595959008335	1595959008348	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	98		GET /io	1595959008335	1595959008349	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	66		GET /io	1595959008336	1595959008349	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	58		GET /io	1595959008336	1595959008350	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	10		GET /io	1595959008336	1595959008353	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	412		GET /io	1595959008338	1595959008354	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	189		GET /io	1595959008044	1595959008354	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	364		GET /io	1595959008338	1595959008355	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	517		GET /io	1595958988331	1595959008355	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	340		GET /io	1595959008339	1595959008355	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	316		GET /io	1595959008339	1595959008355	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	276		GET /io	1595959008339	1595959008355	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	252		GET /io	1595959008340	1595959008356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	189		GET /io	1595959008354	1595959008356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	517		GET /io	1595959008355	1595959008356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	228		GET /io	1595959008340	1595959008356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	148		GET /io	1595959008341	1595959008356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	229		GET /io	1595959008045	1595959008356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	140		GET /io	1595959008341	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	92		GET /io	1595959008341	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	84		GET /io	1595959008341	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	802		GET /io	1595959008341	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	60		GET /io	1595959008342	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	189		GET /io	1595959008356	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	786		GET /io	1595959008341	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	20		GET /io	1595959008344	1595959008357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	517		GET /io	1595959008356	1595959008358	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	778		GET /io	1595959008341	1595959008358	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	762		GET /io	1595959008342	1595959008358	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	229		GET /io	1595959008357	1595959008358	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	682		GET /io	1595959008344	1595959008358	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	746		GET /io	1595959008344	1595959008358	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	706		GET /io	1595959008345	1595959008359	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	189		GET /io	1595959008357	1595959008359	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	690		GET /io	1595959008346	1595959008359	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	517		GET /io	1595959008358	1595959008359	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	674		GET /io	1595959008346	1595959008359	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	642		GET /io	1595959008346	1595959008359	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	610		GET /io	1595959008346	1595959008360	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	207		GET /io	1595958998338	1595959008361	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	586		GET /io	1595959008348	1595959008362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	530		GET /io	1595959008349	1595959008362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	911		GET /io	1595958998353	1595959008362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	98		GET /io	1595959008349	1595959008362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	871		GET /io	1595958998353	1595959008362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	229		GET /io	1595959008358	1595959008363	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	66		GET /io	1595959008349	1595959008363	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
